filepath,start_time,end_time
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,203.7,206.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,209.3,210.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,210.3,211.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,211.3,212.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,212.2,212.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,212.9,213.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35149.ogg,213.7,214.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,125.0,125.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,125.9,126.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,126.9,128.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,129.3,129.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,129.8,131.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,132.0,133.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,133.9,135.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,138.9,141.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,142.5,144.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,144.8,145.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,146.3,151.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,151.9,153.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,153.4,153.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,154.6,155.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,157.4,158.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,158.5,161.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,161.5,165.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,167.2,170.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,172.0,173.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,173.3,177.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,177.9,179.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,181.0,186.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,186.9,187.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,188.0,190.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,190.8,192.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,195.5,195.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,196.9,197.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,198.1,200.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,204.8,208.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,209.0,210.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,210.4,212.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,214.1,216.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,217.9,219.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,220.2,222.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,224.7,227.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,228.8,232.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,233.1,234.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,236.1,238.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,239.7,241.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,242.0,243.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,246.8,249.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,250.5,251.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,252.3,253.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,254.3,256.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,257.3,262.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,263.9,265.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,266.5,267.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,268.7,270.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,270.4,271.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,275.0,276.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,277.0,277.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,278.1,282.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,282.9,285.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,285.9,286.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,286.9,291.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,292.3,293.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,295.0,297.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,299.4,300.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,300.4,301.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,301.4,302.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,302.3,302.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,303.0,303.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35159.ogg,303.9,304.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,123.6,125.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,127.4,129.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,130.0,130.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,131.0,131.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,131.9,132.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,136.7,137.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,137.6,140.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,140.4,142.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,143.1,144.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,145.5,147.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,149.8,150.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,152.4,155.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,157.1,158.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,158.5,161.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,162.8,165.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,166.1,170.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,172.9,173.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,173.7,174.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,174.1,177.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,182.0,184.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,185.4,186.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,187.3,190.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,191.2,192.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,194.7,196.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,196.4,197.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,201.7,202.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,204.3,209.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,211.4,213.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,215.6,218.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,220.7,222.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,226.1,227.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,227.6,228.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,230.1,234.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,234.9,235.5
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,235.7,236.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,238.6,240.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,243.4,247.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,248.6,251.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,251.4,253.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,254.3,256.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,257.6,260.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,261.1,262.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,265.5,265.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,266.0,267.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,268.4,269.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,269.4,270.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,270.5,271.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,271.3,271.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,272.2,272.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35174.ogg,273.0,273.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,106.1,107.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,108.7,110.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,110.5,113.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,114.5,117.6
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,118.6,123.0
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,124.5,125.9
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,127.0,129.3
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,129.7,132.4
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,133.6,134.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,136.4,138.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,139.3,140.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,140.4,141.2
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,141.3,142.1
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,142.3,142.8
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,142.9,143.7
/home/jupyter/gcs_mount/raw_data/train_audio/50186/CSA35175.ogg,143.9,144.67
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat1282698.ogg,2.3,3.2
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat1282698.ogg,4.5,6.1
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat1289442.ogg,1.5,2.1
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat1289442.ogg,2.3,6.2
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat521037.ogg,0.0,0.4
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat889841.ogg,3.5,4.6
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat889841.ogg,5.6,5.9
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat889841.ogg,8.3,12.0
/home/jupyter/gcs_mount/raw_data/train_audio/517119/iNat889841.ogg,12.2,15.5
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,9.7,12.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,12.3,15.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,15.8,22.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,22.1,23.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,23.5,27.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,27.1,33.2
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,33.9,37.7
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,38.3,43.7
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,44.1,48.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,48.2,51.5
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,51.7,53.4
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,54.0,55.9
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,56.0,59.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,59.4,62.6
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,62.9,67.6
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,68.1,70.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,70.9,71.5
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,71.7,77.9
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,78.7,81.9
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,82.3,86.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,86.3,90.8
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,91.2,96.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,96.3,97.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,97.3,98.2
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,98.3,99.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,99.3,100.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36359.ogg,100.3,101.054
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,9.3,10.7
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,11.0,14.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,14.5,17.2
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,17.6,21.9
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,22.2,25.7
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,25.8,29.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,29.3,32.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,32.5,33.2
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,33.7,36.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,36.6,42.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,42.5,46.4
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,46.8,48.6
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,48.7,50.8
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,51.0,52.8
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,53.1,57.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,57.4,58.6
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,59.0,60.7
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,61.2,64.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,64.6,68.6
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,68.8,71.2
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,71.8,72.7
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,72.9,75.5
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,76.0,79.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,79.8,82.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,82.4,84.1
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,85.1,86.8
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,87.4,92.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,92.5,96.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,96.5,101.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,101.7,104.2
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,104.3,106.0
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,106.4,107.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,107.5,108.3
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,108.5,109.4
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,109.6,110.4
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,110.6,111.5
/home/jupyter/gcs_mount/raw_data/train_audio/528041/CSA36365.ogg,111.7,112.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA06193.ogg,5.9,9.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA06195.ogg,98.1,101.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,0.5,3.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,47.5,49.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,49.6,50.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,55.5,56.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,56.3,57.9
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,58.6,59.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,61.9,62.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,62.6,64.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,67.6,68.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,70.1,72.1
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,72.5,72.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,73.1,75.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,75.9,78.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11079.ogg,83.0,85.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,0.5,3.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,153.8,156.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,158.4,160.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,165.0,165.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,165.9,166.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,167.7,168.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,168.3,169.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,169.9,171.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,171.8,174.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,177.7,178.1
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,178.7,180.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,180.4,181.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA11080.ogg,184.8,187.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA14491.ogg,0.0,0.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA14491.ogg,0.9,2.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA14875.ogg,0.1,2.9
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,0.1,1.1
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,1.2,1.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,1.9,2.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,2.8,3.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,3.8,4.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,4.8,5.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,22.7,26.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA15755.ogg,26.7,27.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,47.5,48.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,49.3,51.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,57.6,58.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,59.0,59.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,60.0,61.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,66.0,66.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,66.9,67.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,67.7,68.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,68.4,69.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,69.3,70.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18786.ogg,70.1,71.074
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18796.ogg,23.7,24.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18796.ogg,24.6,25.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18796.ogg,25.3,26.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18796.ogg,26.1,26.9
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18796.ogg,27.0,27.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18796.ogg,28.0,28.874
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,178.1,184.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,185.4,186.5
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,186.6,187.9
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,189.0,191.9
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,192.7,194.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,195.2,198.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,199.1,201.9
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,202.5,204.1
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,204.7,207.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,207.7,208.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,209.7,210.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,211.5,212.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,212.4,214.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,215.0,215.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,216.0,216.4
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,218.4,218.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,219.9,221.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,222.3,224.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,225.0,225.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,226.3,227.2
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,228.8,233.6
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,234.4,235.8
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,237.1,237.7
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,237.9,239.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,240.0,242.3
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,280.8,282.0
/home/jupyter/gcs_mount/raw_data/train_audio/52884/CSA18797.ogg,313.5,314.3
